,count,percent
george soros,24,0.0007281774325677356
alan gross,23,0.0006978367062107466
Pittsburgh,23,0.0006978367062107466
Italy,23,0.0006978367062107466
Larry David,23,0.0006978367062107466
India,23,0.0006978367062107466
chocolate,23,0.0006978367062107466
Eitan Kensky,23,0.0006978367062107466
Tu B'Shvat,23,0.0006978367062107466
price tag,23,0.0006978367062107466
Sports,23,0.0006978367062107466
birth control,23,0.0006978367062107466
Yesh Atid,23,0.0006978367062107466
Bar Refaeli,23,0.0006978367062107466
linda sarsour,23,0.0006978367062107466
China,23,0.0006978367062107466
anne frank,23,0.0006978367062107466
Basketball,23,0.0006978367062107466
Alan Dershowitz,23,0.0006978367062107466
Ruth Bader Ginsburg,23,0.0006978367062107466
refugee crisis,23,0.0006978367062107466
Jewish museum,23,0.0006978367062107466
JOFA,23,0.0006978367062107466
lesbian,23,0.0006978367062107466
Charlie Hebdo,23,0.0006978367062107466
Mile End,23,0.0006978367062107466
slavery,23,0.0006978367062107466
suicide,23,0.0006978367062107466
ben zygier,22,0.0006674959798537577
corruption,22,0.0006674959798537577
world jewish congress,22,0.0006674959798537577
new yorker,22,0.0006674959798537577
james franco,22,0.0006674959798537577
mother's day,22,0.0006674959798537577
Michael Oren,22,0.0006674959798537577
Super Bowl,22,0.0006674959798537577
david duke,22,0.0006674959798537577
Spain,22,0.0006674959798537577
Ted Cruz,22,0.0006674959798537577
Ohio,22,0.0006674959798537577
Challah,22,0.0006674959798537577
Mila Kunis,22,0.0006674959798537577
ku klux klan,22,0.0006674959798537577
jewish federations of north america,22,0.0006674959798537577
italy,22,0.0006674959798537577
Jewish American Princess,22,0.0006674959798537577
Mel Brooks,22,0.0006674959798537577
shavuot,22,0.0006674959798537577
Women's March,22,0.0006674959798537577
vegetarian,22,0.0006674959798537577
Wisconsin,22,0.0006674959798537577
Sara Hurwitz,22,0.0006674959798537577
leon panetta,22,0.0006674959798537577
roe v. wade,22,0.0006674959798537577
Elie Wiesel,22,0.0006674959798537577
Maimonides,22,0.0006674959798537577
